par_id	art_id	keyword	country	text	label	orig_label	probability	pos	neg	pos_neg
4988	@@8328167	refugee	ng	in 2015 alone , approximately 163,000 individuals applied for asylum in sweden . likewise , according to the international organization for migration , some 200,000 afghans applied for refugee status in european countries last year .	0	0	1.0	0.922237753868103	0.07776221632957458	1
4989	@@2881438	women	au	in fact , romance by far out-produces and out-sells all other genres of fiction . it is a broad category , with many subgenres that explore many different models for relationships between men and women . romance is read by women across many different demographics in age , education , class and race .	0	0	1.0	0.0033942677546292543	0.9966057538986206	0
4990	@@9422648	in-need	gb	those in need of care are expected to pay towards it - but funding is available through the local authority if people have limited funds .	0	0	1.0	0.9614125490188599	0.038587432354688644	1
4991	@@7333519	refugee	au	a civil war that has killed 250,000 people over five years and forced millions of others to flee their homes has confronted europe with the rising threat of terrorism as well as a growing migrant crisis . turkey , a candidate to join the european union , is home to the largest syrian refugee population , and the eu has offered a ? 3 billion ( $4.6 billion ) aid package to encourage turkey to keep refugees from heading west .	0	0	1.0	0.9244887828826904	0.0755111575126648	1
4992	@@1942219	poor-families	ke	menjo noted that police have on several accounts assisted children from well-off families from getting in clubs and other alcohol outlets but ignore those from poor families .	0	0	1.0	0.9668753743171692	0.03312460705637932	1
4993	@@16335876	homeless	gh	90 percent of the youth are jobless , homeless and can barely afford three square meals a day .	0	0	1.0	0.9925245642662048	0.007475434802472591	1
4994	@@4901671	disabled	sg	the lta did not provide third-quarter figures under the previous method , but according to the straits times archives , there were at least three major breakdowns in the three-month period , including an unprecedented one that disabled the entire north-south , east-west lines on july 7 .	0	0	1.0	0.9994656443595886	0.0005343438824638724	1
4995	@@2249269	women	in	adding to aap 's woes , pressure mounted for removal of delhi law minister somnath bharti on wednesday after one of the african women assaulted in a midnight raid in south delhi accused him of having led the group that barged into her house and attacked them .	0	0	1.0	0.9910277724266052	0.008972207084298134	1
4996	@@16077591	homeless	ph	food for empowerment in emergencies and disasters ( feed ) , a volunteer non-profit organization that offers assistance and support during calamities in the philippines , gave out food packs and relief goods to 1,000 homeless people in the area of raja sulayman park in malate .	0	0	1.0	0.26648885011672974	0.7335111498832703	0
4997	@@14176765	homeless	jm	crooks said she is appealing to persons to be more sympathetic to the homeless and mentally ill , as it could happen to anyone .	1	3	0.5	0.003830650821328163	0.99616938829422	0
4998	@@7956452	in-need	gh	""""""" this would constitute a valuable step towards ending the war , providing assistance to communities in need and enhancing the environment for an inclusive national dialogue , """" it said . enditem"""	0	0	1.0	0.0012966606300324202	0.9987033605575562	0
4999	@@7175885	migrant	ca	so , is metro vancouver any better today at accommodating new immigrants than it was 20 years ago ? habacon says yes .	0	0	1.0	0.0083455266430974	0.9916543960571289	0
5000	@@1901848	migrant	tz	one of the militia , dickson mdachi , told the media that they learned about the six illegal immigrants after receiving information from residents .	0	0	1.0	0.9786737561225891	0.02132631279528141	1
5001	@@14453260	poor-families	bd	the prime minister told us businesses that bangladesh 's apparel industry employed 4 million workers , 90 percent of whom were women and from poor families .	0	0	1.0	0.9750739336013794	0.02492603473365307	1
5002	@@20885546	refugee	gh	he said worldwide there were about 60 million refugees and more than 125 million people in need of humanitarian assistance .	0	0	1.0	0.8742623925209045	0.12573760747909546	1
5003	@@25638194	hopeless	ke	that young men in this city are hopelessly broke is a tired , hollow fallacy . for you all anti-men crusaders , this is for you : these blokes have moolah , just that they are disinclined to spend a fortune on undeserving women .	0	0	1.0	0.9978635907173157	0.0021363745909184217	1
5004	@@1833224	disabled	ke	lobbying for the positions is being done on the basis of several factors including age , national outlook and representations for the youth , the marginalised , the disabled and women .	0	0	1.0	0.8908562660217285	0.10914374142885208	1
5005	@@7784219	homeless	in	the 20 shelters across all the 15 zones in the city are nearing completion . a majority of the urban homeless are families who live on pavements , roadsides , under flyovers and near railway stations . more shelters are being constructed in tiruvottiyur , manali , madhavaram , thiru-vi-ka nagar , teynampet and royapuram where clusters of such people live .	0	1	0.5	0.17138627171516418	0.8286137580871582	0
5006	@@14441989	migrant	nz	first , the gdp number owes a lot to record immigration . immigrants and returning new zealanders need houses , pushing up construction , and buy things at retail . but sky-high immigration can not go on indefinitely without causing political trouble for mr key and mr english .	0	0	1.0	0.008628598414361477	0.9913713932037354	0
5007	@@19042217	poor-families	za	by now we all know that 17-million south africans receive some form of social grant . we know this because of the fiasco earlier this year when it was unclear if grant beneficiaries would receive these monies on time . thanks to the constitutional court , millions of poor families were able to continue with life as normal when the south african social security agency and cash paymaster services were instructed to administer the payment of grants for a further 12 months .	0	0	1.0	0.23043416440486908	0.7695658802986145	0
5008	@@23866602	women	in	the crowd that you 'd expect around the terracotta temples is concentrated in one narrow lane in the heart of the town . typical terracotta horses of all sizes line the street . some have detachable parts , which make them easy to transport , some are one-piece . the tallest one is as high as me , the smallest one fits in my fist . there are other artifacts too -- faces of durga , idols of ganesha , nataraja , tribal women with babies , santhal men with sickle , wind chimes , tea cups , jewellery and what not . true to its roots , bishnupur is still a town of craftsmen -- men and women who uphold the tradition of their ancestors ' brilliance .	0	0	1.0	0.01913917250931263	0.9808608293533325	0
